Report number,Report date,Trade name,Sponsor,Manufacturer,ARTG number,GMDN term
27223,2/07/2012,HeartStart MRx,Philips Electronics Australia Ltd,Philips Medical Systems,95661,"Defibrillator, manual"
27224,2/07/2012,HeartStart MRx,Philips Electronics Australia Ltd,Philips Medical Systems,95661,"Defibrillator, manual"
27202,2/07/2012,Promote Accel RF Model CD3215,St Jude Medical Australia Pty Ltd,St Jude Medical Cardiac Rhythm Management Division USA,158920,"Defibrillator, implantable, automatic"
27234,3/07/2012,Laminectomy Pack,Medline International Two Australia Pty Ltd,Medline International Two Australia Pty Ltd,140058,"Surgical procedure kit, neurosurgical, single-use, medicated"
27237,3/07/2012,Perclose ProGlide 6F Suture Medicated Closure (SMC) System,Abbott Vascular Division of Abbott Australasia Pty Ltd,Abbott Laboratories Abbott Vascular Inc,192246,"Suture/ligature implanting instrumentation, percutaneous"
27244,3/07/2012,Xience Prime LL Everolimus Eluting Coronary Stent System,Abbott Vascular Division of Abbott Medical Australia Pty Ltd,Abbott Vascular Inc,167878,"Coronary artery stent, drug-eluting"
,,Balance Inflation Device,-,Abbott Vascular,,-
,,Trek Guide Wire,Abbott Vascular Division of Abbott Medical Australia Pty Ltd,Abbott Vascular,158027,Catheter guide wire
,,Xience Prime,-,Abbott Vascular Inc,,-
26081,4/07/2012,Thermocool Ablation catheter,Johnson & Johnson Medical Pty Ltd,Biosense Webster Inc,178844,"Catheter, cardiac, electrophysiological mapping"
,,Bidirectional CS Catheter,Johnson & Johnson Medical Pty Ltd,Biosense Webster Inc,162172,"Catheter, cardiac, electrophysiological mapping"
26799,5/07/2012,Durata Lead,Abbott Medical Australia Pty Ltd,St Jude Medical Cardiac Rhythm Management Division USA,159845,"Lead, defibrillator/pacemaker, implantable"
,,Current RF DR Model 2207,St Jude Medical Australia Pty Ltd,St Jude Medical Cardiac Rhythm Management Division USA,149302,"Defibrillator, implantable, automatic"
27279,5/07/2012,Oxford Uni Phase 3 Femoral Medium,Zimmer Pty Ltd,Biomet UK Ltd,126863,"Prosthesis, internal, joint, knee, unicondylar"
,,Oxford bearing,Zimmer Pty Ltd,Biomet UK Ltd,126863,"Prosthesis, internal, joint, knee, unicondylar"
27113,5/07/2012,Oxford Uni Phase 3 Femoral Medium,Zimmer Pty Ltd,Biomet UK Ltd,126863,"Prosthesis, internal, joint, knee, unicondylar"
,,Oxford Alpha tibial tray size B RM,Zimmer Pty Ltd,Biomet UK Ltd,126863,"Prosthesis, internal, joint, knee, unicondylar"
,,Oxford Uni anatomic bearing right med size 4,Zimmer Pty Ltd,Biomet UK Ltd,126863,"Prosthesis, internal, joint, knee, unicondylar"
27266,5/07/2012,Prostar XL Suture-Mediated Closure,Abbott Vascular Division of Abbott Australasia Pty Ltd,Abbott Laboratories Abbott Vascular Inc,192246,"Suture/ligature implanting instrumentation, percutaneous"
27270,5/07/2012,TREK Coronary Dilatation Catheter,Abbott Vascular Division of Abbott Medical Australia Pty Ltd,Abbott Vascular,176117,"Catheter, angioplasty, balloon dilatation"
,,Resolute Integrity stent,Medtronic Australasia Pty Ltd,Medtronic Inc,188598,"Drug-eluting coronary artery stent, non-biodegradable-polymer-coated"
27398,6/07/2012,"T SET, 3 WAY, 2ASV, 1BCV, 15CM",CareFusion Australia 316 Pty Ltd,Anaesthetic Medical Systems,125459,"Tubing extension set, intravenous administration"
27303,10/07/2012,Custom Pack Scalpels,annes test Paul Hartmann Pty Ltd,Paul Hartmann Pty Ltd,181068,"Surgical procedure kit, orthopaedic, single-use, non-medicated"
27341,11/07/2012,Endurant Stent Graft,Medtronic Australasia Pty Ltd,Medtronic Inc,158459,"Graft, vascular, synthetic"
27363,12/07/2012,Illumena contrast injector system,Guerbet Australia Pty Ltd,Liebel-Flarsheim Company,93438,"Contrast medium injector system, powered, single-phase"
27364,12/07/2012,Maxi Move floor lift,ARJO Hospital Equipment Pty Limited,BHM Medical Inc,139644,"Lift, (specify)"
27361,12/07/2012,Multi-Link RX Vision Coronary Stent System,Abbott Vascular Division of Abbott Medical Australia Pty Ltd,Abbott Vascular,126481,"Stent, vascular, coronary artery"
27359,12/07/2012,PressureWire Certus,St Jude Medical Australia Pty Ltd,St Jude Medical Systems AB,156251,"Transducer, pressure, catheter tip"
27347,12/07/2012,Technipro PulmoMed,Mediplast Australia Pty Ltd,Pari Pharma GmbH,148661,"Nebulizer, non-heated"
