Report number,Report date,Trade name,Sponsor,Manufacturer,ARTG number,GMDN term
28212,28/08/2012,Ultimate Medical,Ultimate Medical Pty Ltd,Tianjin Medis International Trade Co Ltd,181860,"Tube, tracheal, general-purpose, single-use"
40885,21/04/2016,St Jude Medical 19F Ultimum EV Introducer - 19F Femoral Access Sheath,Abbott Medical Australia Pty Ltd,St Jude Medical,200148,"Catheter introducer, haemostasis valve"
42745,17/10/2016,Ultimum Introducer,Abbott Medical Australia Pty Ltd,St Jude Medical,135569,"Catheter introducer, haemostasis valve"
45419,28/03/2017,Ultimate Medical ULT GUARDIAN GEN2 LMA SU,Teleflex Medical Australia Pty Ltd,Teleflex Medical,213559,"Airway, laryngeal, single-use"
45420,28/03/2017,Ultimate Medical ULT GUARDIAN GEN2 LMA SU,Teleflex Medical Australia Pty Ltd,Teleflex Medical,213559,"Airway, laryngeal, single-use"
45781,26/04/2017,Teleflex Ultimate LMA,Teleflex Medical Australia Pty Ltd,Tianjin Medis Medical Device Co Ltd,151415,"Airway, laryngeal, single-use"
50573,6/04/2018,Ultimum EV Hemostasis Introducer with tip marker - Catheter introducing sheath,Abbott Medical Australia Pty Ltd,St Jude Medical,200148,"Catheter introducer, haemostasis valve"
,,"Portico Transfemoral Delivery System - Cardiovascular device introducer, steerable",St Jude Medical Australia Pty Ltd,St Jude Medical,265517,"Cardiovascular device introducer, steerable"
,,"Portico™ Transcatheter Heart Valve - Aortic - Aortic transcatheter heart valve bioprosthesis, stent-like framework",St Jude Medical Australia Pty Ltd,St Jude Medical,254835,"Aortic transcatheter heart valve bioprosthesis, stent-like framework"
,,Vascular introducer kit,Terumo Australia Pty Ltd,Onset Medical Corporation,279635,Vascular introducer kit
52105,12/07/2018,"Teosyal Puresense Ultimate - Synthetic-fluid tissue reconstructive material, anaesthetic",Mondeal Aesthetics Pty Ltd,Teoxane SA,236137,"Synthetic-fluid tissue reconstructive material, anaesthetic"
57229,3/05/2019,Ultimum EV Hemostasis Introducer with tip marker,Abbott Medical Australia Pty Ltd,St Jude Medical,200148,"Catheter introducer, haemostasis valve"
57852,11/06/2019,3M ESPE Lava Ultimate CAD/CAM Restorative,3M Australia Pty Ltd,3M Espe Dental Products,191737,"Dental material, filling/restorative, polymer based"
57762,4/07/2019,"Ultimum EV Hemostasis Introducer with tip marker -Catheter introducer, haemostasis valve",Abbott Medical Australia Pty Ltd,St Jude Medical,200148,"Catheter introducer, haemostasis valve"
57866,11/07/2019,"Ultimum EV Hemostasis Introducer with tip marker - Catheter introducer, haemostasis valve",Abbott Medical Australia Pty Ltd,St Jude Medical,200148,"Catheter introducer, haemostasis valve"
58742,2/08/2019,"Ultimum EV Hemostasis Introducer with tip marker - Catheter introducer, haemostasis valve",Abbott Medical Australia Pty Ltd,St Jude Medical,200148,"Catheter introducer, haemostasis valve"
58913,15/08/2019,"Ultimum EV Hemostasis Introducer with tip marker - Catheter introducer, haemostasis valve",Abbott Medical Australia Pty Ltd,St Jude Medical,200148,"Catheter introducer, haemostasis valve"
