Report number,Report date,Trade name,Sponsor,Manufacturer,ARTG number,GMDN term
27402,18/07/2012,Blade laryngoscope macintosh size 4 LED single use,Proact Medical Systems (Australia) Pty Ltd,Vision Medical Devices India Pvt Ltd,122907,"Laryngoscope, intubation"
28168,27/08/2012,MacoPharma Cord Blood Collection Bag,MacoPharma Australia Pty Ltd,Maco Pharma SA,148314,Umbilical cord blood collection set
28313,31/08/2012,MacoPharma Cord Blood Collection Bag,MacoPharma Australia Pty Ltd,Maco Pharma SA,148314,Umbilical cord blood collection set
29101,1/11/2012,MacoPharma Cord Blood Collection Bag,MacoPharma Australia Pty Ltd,Maco Pharma SA,148314,Umbilical cord blood collection set
29418,26/11/2012,"Blood Donor Set, Triple transfer pack",MacoPharma Australia Pty Ltd,Maco Pharma SA,142855,"Blood donor set, triple-pack"
30054,14/02/2013,Anaesthetic Machine,Draeger Australia Pty Ltd,Drager Medical GmbH,128462,Unclassified
30450,25/03/2013,"Sensation 7FR IAB Catheter, Macquet 40CC",Getinge Australia Pty Ltd,Datascope Corp,139645,"Catheter, cardiac, balloon, intra-aortic"
31020,27/05/2013,Dialysis Line 4008 machine,Fresenius Medical Care Australia Pty Ltd,Fresenius Medical Care AG & Co KGaA,117268,"Tubing set, dialysis/haemodialysis"
31231,19/06/2013,Haemodialysis tubing for 5008 machine,Fresenius Medical Care Australia Pty Ltd,Fresenius Medical Care AG & Co KGaA,117268,"Tubing set, dialysis/haemodialysis"
31439,10/07/2013,Primus Anaesthetic Machine,Draeger Australia Pty Ltd,Drager Medical GmbH,128462,Unclassified
32046,16/09/2013,"MacoPharma, Cord blood collection bag",MacoPharma Australia Pty Ltd,Maco Pharma SA,148314,Umbilical cord blood collection set
32047,16/09/2013,"MacoPharma, Cord blood collection bag",MacoPharma Australia Pty Ltd,Maco Pharma SA,148314,Umbilical cord blood collection set
31868,2/10/2013,GE HEALTHCARE S/5 Aisys Anesthesia Machine,GE Healthcare Australia Pty Ltd,Datex-Ohmeda,93955,Anaesthesia system
,,"Aladin Cassette-, Vaporizer, anaesthesia, desflurane",GE Healthcare Australia Pty Ltd,GE Healthcare Finland Oy,140207,"Vaporizer, anaesthesia, desflurane"
32880,13/12/2013,Haemodialysis blood lines for 4008 machine,Fresenius Medical Care Australia Pty Ltd,Fresenius Medical Care AG & Co KGaA,117268,"Tubing set, dialysis/haemodialysis"
33197,22/01/2014,Disability vehicle,For-De Group Pty Ltd,Pihsiang Machinery Mfg Co Ltd,134186,"Disability vehicle, (specify)"
33213,30/01/2014,Therakos Cell Separator Photopheresis machine,Medtel Pty Ltd,Therakos Inc,139761,Photopheresis system
33342,12/02/2014,Resmed S9 CPAP machine,Resmed Limited,Resmed Limited,117912,"Positive airway pressure unit, continuous"
33741,26/03/2014,"Macopharma, Cord Blood Collection Bag",MacoPharma Australia Pty Ltd,Maco Pharma SA,148314,Umbilical cord blood collection set
33743,26/03/2014,"Macopharma, Cord Blood Collection bag",MacoPharma Australia Pty Ltd,Maco Pharma SA,148314,Umbilical cord blood collection set
34460,20/06/2014,"Datex Ohmeda / GE, Aestiva/5 anaesthetic machine, and ventilator with ""PSVPro"" ventilation capability",GE Healthcare Australia Pty Ltd,Datex-Ohmeda,93955,Anaesthesia system
34280,8/07/2014,"COMTEC P1YA, procedural blood collection kit used on the COM.TEC Apheresis machine (serial No: 9AZT1397)",Fresenius Kabi Australia Pty Ltd,Fresenius Kabi AG,148673,Blood collection tubing set
29306,11/07/2014,"MACI Implant - Tissue reconstructive material, biological",Verigen Australia Pty Ltd,Matricel GmbH,121056,"Tissue reconstructive material, biological"
34789,29/07/2014,Therakos Cell Separator Photopheresis machine,Terumo BCT Australia Pty Ltd,Therakos Inc,219197,Photopheresis system blood set
34798,30/07/2014,Nikkiso DBB-06 Haemodialysis Machine,AA-Med Pty Ltd,Nikkiso Co Ltd,148541,"Dialysate delivery system, haemodialysis, single patient"
34836,4/08/2014,Frenesius Haemodialysis machine and Pump head AquaUNO 749S1069 and A54993,Fresenius Medical Care Australia Pty Ltd,Fresenius Medical Care AG & Co KGaA,120309,Haemodialysis unit
,,"AquaWTU, AquaUNO, AquaB, AquaB DUO, Genius Aquator, AquaPlus, Aquasafe08, Aquastore08, AquaHWCS, etc - Water purification unit, reverse osmosis",Fresenius Medical Care Australia Pty Ltd,Fresenius Medical Care AG & Co KGaA,118548,"Water purification unit, reverse osmosis"
34985,20/08/2014,MacoPharma Storage Solution for Platelets (SSP+),MacoPharma Australia Pty Ltd,Maco Pharma SA,148315,Platelet storage solution
34814,29/08/2014,Ultrathane Mac-Loc Locking Loop Multipurpose Drain,William A Cook Australia Pty Ltd,Cook Incorporated,139357,"Tube, drainage"
35099,1/09/2014,Fresenius Dialysis machine,Fresenius Medical Care Australia Pty Ltd,Fresenius Medical Care AG & Co KGaA,120309,Haemodialysis unit
35317,24/09/2014,Macopharma Cord Blood Collection Kit,MacoPharma Australia Pty Ltd,Maco Pharma SA,148314,Umbilical cord blood collection set
35492,13/10/2014,GE ECG MAC 1600,GE Healthcare Australia Pty Ltd,GE Medical Systems Information Technologies,159137,"Electrocardiograph, general-purpose"
35582,23/10/2014,General Electric Full Field Digital Mammogram Machine,GE Healthcare Australia Pty Ltd,GE Hungary KTF,189857,"Stereotactic biopsy system, diagnostic x-ray, mammography"
35021,21/11/2014,NIKKISO HAEMODIALYSIS MACHINE,AA-Med Pty Ltd,Nikkiso Co Ltd,148541,"Dialysate delivery system, haemodialysis, single patient"
35187,21/11/2014,NIKKISO HEAMODIALYSIS MACHINE,AA-Med Pty Ltd,Nikkiso Co Ltd,148541,"Dialysate delivery system, haemodialysis, single patient"
35188,21/11/2014,NIKKISO HEAMODIALYSIS MACHINE,AA-Med Pty Ltd,Nikkiso Co Ltd,148541,"Dialysate delivery system, haemodialysis, single patient"
36547,20/02/2015,Macopharma Cord Blood Collection Pack,MacoPharma Australia Pty Ltd,Maco Pharma,148314,Umbilical cord blood collection set
36548,20/02/2015,Macopharma Cord Blood Collection Pack,MacoPharma Australia Pty Ltd,Maco Pharma,148314,Umbilical cord blood collection set
36607,27/02/2015,Macopharma Cord Blood Collection Bag,MacoPharma Australia Pty Ltd,Maco Pharma,148314,Umbilical cord blood collection set
36698,10/03/2015,GE Aestiva/5 Anaesthetic Machine/ Datex Ohmeda Ventilator,GE Healthcare Australia Pty Ltd,Datex-Ohmeda,93955,Anaesthesia system
36759,17/03/2015,MacoPharma Cord Blood Collection Pack,MacoPharma Australia Pty Ltd,Maco Pharma,148314,Umbilical cord blood collection set
36786,18/03/2015,Cord Blood Collection Pack,MacoPharma Australia Pty Ltd,Maco Pharma,148314,Umbilical cord blood collection set
35112,18/03/2015,Nikkiso Haemodialysis Machine,AA-Med Pty Ltd,Nikkiso Co Ltd,148541,"Dialysate delivery system, haemodialysis, single patient"
33742,31/03/2015,GE HEALTHCARE MAC 1600,GE Healthcare Australia Pty Ltd,GE Medical Systems Information Technologies,159137,"Electrocardiograph, general-purpose"
37063,15/04/2015,McGarth MAC Video Laryngoscope,Medtronic Australasia Pty Ltd,Aircraft Medical Ltd,191341,"Laryngoscope, intubation"
37398,18/05/2015,Macopharma Cord Blood Collection Pack,MacoPharma Australia Pty Ltd,Maco Pharma,148314,Umbilical cord blood collection set
36848,10/06/2015,Ultrathane Dawson-Mueller Mac-Loc Locking Loop Mul,William A Cook Australia Pty Ltd,Cook Incorporated,139357,"Tube, drainage"
37864,2/07/2015,RESMED CPAP machine for female patients,Resmed Limited,Resmed Limited,117912,"Positive airway pressure unit, continuous"
37907,7/07/2015,Accu-Chek Blood glucose testing machine,Roche Diabetes Care Australia Pty Ltd,Roche Diagnostics GmbH,190251,Clinical chemistry substrate IVDs
38337,17/08/2015,AISYS ANESTHETIC MACHINE,GE Healthcare Australia Pty Ltd,Datex-Ohmeda,93955,Anaesthesia system
38674,23/09/2015,Spectrum 200OX IPL Machines,Wear Nothing Pty Ltd,Shanghai Apolo Medical Technology Co Ltd,149995,"Light therapy unit, photo"
38849,13/10/2015,GE Healthcare Aisys Anaesthetic Machines,GE Healthcare Australia Pty Ltd,Datex-Ohmeda,93955,Anaesthesia system
39672,21/12/2015,Macopharma - Eva Blood Freezing Bag,MacoPharma Australia Pty Ltd,Maco Pharma,233956,Platelet irradiation/storage bag kit
39744,23/12/2015,COMTEC PL1 procedural plasma exchange collection kit used on the COM.TEC Apheresis machine,Fresenius Kabi Australia Pty Ltd,Fresenius Kabi AG,148673,Blood collection tubing set
39740,23/12/2015,"COMTEC PL1 product code 9400401, procedural plasma exchange collection kit used on the COM.TEC Apheresis machine",Fresenius Kabi Australia Pty Ltd,Fresenius Kabi AG,148673,Blood collection tubing set
40438,14/03/2016,COMTEC PL1 procedural plasma exchange collection kit used on the COM.TEC Apheresis machine,Fresenius Kabi Australia Pty Ltd,Fresenius Kabi AG,148673,Blood collection tubing set
40802,14/04/2016,"Medisorb prepacked cartridge, disposable - (Soda Lime canisters used on Datex Ohmeda (Aestiva 5) anaesthetic machine).",CareFusion Australia 316 Pty Ltd,GE Healthcare Finland Oy,232615,Anaesthesia absorber cartridge
41246,18/05/2016,Fresenius Kabi - Procedural Haemopoietic stem cell collection kit used on the COM.TEC Apheresis machine,Fresenius Kabi Australia Pty Ltd,Fresenius Kabi AG,236461,Apheresis system tubing set
41240,19/05/2016,Draeger - Anaesthetic Machine,Draeger Australia Pty Ltd,Dragerwerk AG & Co KGaA,104223,Anaesthesia system
41344,27/05/2016,Macopharma Cord Blood Collection Pack,MacoPharma Australia Pty Ltd,Maco Pharma,148314,Umbilical cord blood collection set
41386,31/05/2016,Fresenius - Blood lines for 5008 Dialysis machine,Fresenius Medical Care Australia Pty Ltd,Fresenius Medical Care AG & Co KGaA,117268,"Tubing set, dialysis/haemodialysis"
41515,7/06/2016,Macophama - Cord Blood Collection Bag,MacoPharma Australia Pty Ltd,Maco Pharma,148314,Umbilical cord blood collection set
41517,7/06/2016,Macopharma - Cord Blood collection Pack,MacoPharma Australia Pty Ltd,Maco Pharma,148314,Umbilical cord blood collection set
41519,8/06/2016,Macopharma - Cord Blood Collection Bag,MacoPharma Australia Pty Ltd,Maco Pharma,148314,Umbilical cord blood collection set
41514,25/07/2016,GE HEALTHCARE - S/5 Aisys Anesthesia Machine,GE Healthcare Australia Pty Ltd,Datex-Ohmeda,93955,Anaesthesia system
42173,29/07/2016,HCU machine,LivaNova Australia Pty Ltd,Sorin Group Deutschland GmbH,194514,"Heating unit, pad, water, system"
42736,12/09/2016,Macopharma - Cord Blood Collection Bag,MacoPharma Australia Pty Ltd,Maco Pharma,148314,Umbilical cord blood collection set
42769,14/09/2016,Macopharma - Cord Blood Collection Bag,MacoPharma Australia Pty Ltd,Maco Pharma,148314,Umbilical cord blood collection set
42778,14/09/2016,Pain Mate - Portable TENS machine,Evomed Pty Ltd,Hivox Biotek Inc,256452,"Physical therapy electrical stimulation system, battery-powered"
43128,11/10/2016,"Edward Lifesciences Corp, Aquarius - Intensive Care Haemofiltration Machine",AA-Med Pty Ltd,Nikkiso Europe GmbH,189947,"Dialyser, unit, haemofiltration"
43170,13/10/2016,On line Plus - Bloodlines for dialysis on 5008 machine,Fresenius Medical Care Australia Pty Ltd,Fresenius Medical Care AG & Co KGaA,117268,"Tubing set, dialysis/haemodialysis"
39165,10/11/2016,EkoSonic MACH4 Ultrasound thrombolysis system pulmonary artery catheter,Boston Scientific Pty Ltd,EKOS Corporation,206988,Ultrasound thrombolysis system pulmonary artery catheter
,,Ultrasound thrombolysis system control unit,Medtel Pty Ltd,EKOS Corporation,200611,Ultrasound thrombolysis system control unit
43627,14/11/2016,Macropharma - EVA cryopreservation bag,MacoPharma Australia Pty Ltd,Maco Pharma,148314,Umbilical cord blood collection set
